"name","value"
"Qid","guest4"
"Question","Hast du schon mal ein Fake Profil erstellt?"
"Quotayes","66.700005"
"Outlier","0"
"Outlierbounds1","40.0"
"Outlierbounds2","60.0"
,
"Trackid","Answer"
"track_4","1"
"track_5","0"
"track_6","0"
"track_7","1"
"track_8","1"
"track_9","1"
