"name","value"
"Qid","guest2"
"Question","Nimmst du dir die Zeit Cookies auf Webseiten zu blockieren?"
"Quotayes","0.0"
"Outlier","1"
"Outlierbounds1","40.0"
"Outlierbounds2","60.0"
,
"Trackid","Answer"
"track_4","0"
"track_5","0"
"track_6","0"
"track_9","0"
"track_10","0"
"track_11","0"
"track_12","0"
"track_17","0"
"track_18","0"
"track_20","0"
"track_22","0"
"track_25","0"
"track_27","0"
"track_29","0"
"track_30","0"
