"name","value"
"Qid","guest10"
"Question","Sollte Digitalisierung Unterrichtsfach in der Schule werden?"
"Quotayes","0.0"
"Outlier","0"
"Outlierbounds1","40.0"
"Outlierbounds2","60.0"
,
"Trackid","Answer"
"track_6","0"
"track_14","0"
"track_18","0"
"track_19","0"
"track_20","0"
"track_24","0"
"track_26","0"
"track_30","0"
