"name","value"
"Qid","guest4"
"Question","Hast du schon mal ein Fake Profil erstellt?"
"Quotayes","0.0"
"Outlier","0"
"Outlierbounds1","40.0"
"Outlierbounds2","60.0"
,
"Trackid","Answer"
"track_2","0"
"track_3","0"
"track_4","0"
"track_6","0"
"track_7","0"
"track_8","0"
"track_9","0"
