quater_1_1	quater_1_2	quater_1_3	quater_1_4	quater_2_1	quater_2_2	quater_2_3	quater_2_4	quater_3_1	quater_3_2	quater_3_3	quater_3_4	quater_4_1	quater_4_2	quater_4_3	quater_4_4	quater_5_1	quater_5_2	quater_5_3	quater_5_4	quater_6_1	quater_6_2	quater_6_3	quater_6_4	angle_1_x	angle_1_y	angle_1_z	angle_2_x	angle_2_y	angle_2_z	angle_3_x	angle_3_y	angle_3_z	angle_4_x	angle_4_y	angle_4_z	angle_5_x	angle_5_y	angle_5_z	angle_6_x	angle_6_y	angle_6_z	acc_1_x	acc_1_y	acc_1_z	acc_2_x	acc_2_y	acc_2_z	acc_3_x	acc_3_y	acc_3_z	acc_4_x	acc_4_y	acc_4_z	acc_5_x	acc_5_y	acc_5_z	acc_6_x	acc_6_y	acc_6_z	tx	ty	nx	ny	orientation_x	orientation_y	speed	sound_1	sound_2	sound_3	sound_4	sound_5	sound_6	sound_7	sound_8
0.01062945	-0.09824573	-0.06681158	0.99286	-0.03935202	0.1648423	0.53247	-0.8293094	-0.3514515	-0.6047299	-0.535881	-0.4728797	0.8284239	-0.3356903	-0.3584905	0.2692776	-0.9991181	-0.007132648	0.03009976	-0.02839056	-0.7288443	-0.2177696	0.1776511	0.6243415	0.505555	0.5310193	0.5149028	0.5398114	0.5371822	0.6793518	0.7464998	0.468723	0.1925174	0.8640064	0.4322096	0.646758	0.9910181	0.490357	0.4909721	0.2248624	0.5020635	0.4023137	0.4864366	0.5030941	0.4961005	0.4954647	0.5005934	0.5037299	0.4997457	0.5003391	0.5021193	0.4943203	0.5003815	0.5035604	0.5002543	0.502416	0.5018226	0.4984741	0.5035604	0.5051711	0	0.5818517	0.4677187	0.181	0	0.77	0
0.01062945	-0.09824573	-0.06681158	0.99286	-0.0395785	0.1652621	0.5323762	-0.8292753	-0.3514897	-0.6048079	-0.5358641	-0.4727706	0.8283374	-0.3360156	-0.3586714	0.2688967	-0.9991612	-0.007756369	0.03097448	-0.02563971	-0.7291415	-0.2186145	0.1783667	0.6234947	0.505555	0.5310193	0.5149028	0.5399491	0.537256	0.6793581	0.7465392	0.4687372	0.1924923	0.8640633	0.432154	0.6468884	0.9919028	0.4900791	0.4907538	0.224604	0.5019896	0.4019449	0.4864366	0.5030941	0.4961005	0.4954224	0.5006358	0.5035604	0.4995762	0.5002967	0.5018226	0.4944051	0.5003391	0.5033908	0.500212	0.5025855	0.5015683	0.497584	0.5036027	0.5043657	0	0.5559245	0.4599223	0.181	0	0.77	0
0.01062945	-0.09824573	-0.06681158	0.99286	-0.0395785	0.1652621	0.5323762	-0.8292753	-0.3514897	-0.6048079	-0.5358641	-0.4727706	0.8283374	-0.3360156	-0.3586714	0.2688967	-0.9991612	-0.007756369	0.03097448	-0.02563971	-0.7291415	-0.2186145	0.1783667	0.6234947	0.505555	0.5310193	0.5149028	0.5399491	0.537256	0.6793581	0.7465392	0.4687372	0.1924923	0.8640633	0.432154	0.6468884	0.9919028	0.4900791	0.4907538	0.224604	0.5019896	0.4019449	0.4864366	0.5030941	0.4961005	0.4954224	0.5006358	0.5035604	0.4995762	0.5002967	0.5018226	0.4944051	0.5003391	0.5033908	0.500212	0.5025855	0.5015683	0.497584	0.5036027	0.5043657	0	0.5298442	0.4521533	0.181	0	0.77	0
-0.008483741	-0.09732383	-0.0713458	0.992656	-0.03968134	0.1655584	0.5323991	-0.8291966	-0.3513863	-0.6046866	-0.5359749	-0.4728771	0.8281745	-0.336368	-0.3588902	0.2686659	-0.9991612	-0.007756369	0.03097448	-0.02563971	-0.7291415	-0.2186145	0.1783667	0.6234947	0.4995205	0.5311427	0.515764	0.540035	0.5373139	0.6793957	0.746468	0.4687296	0.1925013	0.8640627	0.432117	0.6470441	0.9919028	0.4900791	0.4907538	0.224604	0.5019896	0.4019449	0.4862247	0.5027974	0.4961005	0.49538	0.5004662	0.5035604	0.4997033	0.5002543	0.5015683	0.4947866	0.5002543	0.5033061	0.500212	0.5025855	0.5015683	0.497584	0.5036027	0.5043657	0	0.5036819	0.4444171	0.181	0	0.77	0
-0.008483741	-0.09732383	-0.0713458	0.992656	-0.03968134	0.1655584	0.5323991	-0.8291966	-0.3513863	-0.6046866	-0.5359749	-0.4728771	0.8281745	-0.336368	-0.3588902	0.2686659	-0.9990774	-0.01451629	0.03181871	-0.02492212	-0.7289476	-0.2192848	0.1789749	0.6233118	0.4995205	0.5311427	0.515764	0.540035	0.5373139	0.6793957	0.746468	0.4687296	0.1925013	0.8640627	0.432117	0.6470441	0.9922021	0.4897589	0.4885986	0.2246005	0.5019798	0.4016447	0.4862247	0.5027974	0.4961005	0.49538	0.5004662	0.5035604	0.4997033	0.5002543	0.5015683	0.4947866	0.5002543	0.5033061	0.5005086	0.502416	0.5015259	0.4986437	0.5034756	0.5045776	0	0.4775096	0.436719	0.181	0	0.77	0
0.01385041	-0.09638549	-0.06800157	0.9929218	-0.03969699	0.1650725	0.5325068	-0.8292236	-0.3513863	-0.6046866	-0.5359749	-0.4728771	0.8281745	-0.336368	-0.3588902	0.2686659	-0.9990774	-0.01451629	0.03181871	-0.02492212	-0.7289476	-0.2192848	0.1789749	0.6233118	0.506585	0.530347	0.5153679	0.5399501	0.5371794	0.679393	0.746468	0.4687296	0.1925013	0.8640627	0.432117	0.6470441	0.9922021	0.4897589	0.4885986	0.2246005	0.5019798	0.4016447	0.4863943	0.5030094	0.4960581	0.4955495	0.5004662	0.5036876	0.4997033	0.5002543	0.5015683	0.4947866	0.5002543	0.5033061	0.5005086	0.502416	0.5015259	0.4986437	0.5034756	0.5045776	0	0.4513989	0.4290643	0.181	0	0.77	0
0.01385041	-0.09638549	-0.06800157	0.9929218	-0.03969699	0.1650725	0.5325068	-0.8292236	-0.3514094	-0.6047112	-0.5359643	-0.4728404	0.8281509	-0.3363713	-0.3587606	0.2689073	-0.9990334	-0.01661742	0.02960389	-0.02792324	-0.7285875	-0.2200261	0.1793136	0.6233742	0.506585	0.530347	0.5153679	0.5399501	0.5371794	0.679393	0.7464829	0.4687358	0.1924955	0.8640183	0.4321862	0.6470273	0.9912568	0.4904324	0.4879411	0.2246645	0.5020732	0.4013848	0.4863943	0.5030094	0.4960581	0.4955495	0.5004662	0.5036876	0.4996609	0.5002967	0.501653	0.4944899	0.5001695	0.5035604	0.5005934	0.5022464	0.5015259	0.4989828	0.5034332	0.5047896	0	0.4254215	0.4214582	0.181	0	0.77	0
0.01385041	-0.09638549	-0.06800157	0.9929218	-0.03969699	0.1650725	0.5325068	-0.8292236	-0.3514094	-0.6047112	-0.5359643	-0.4728404	0.8281509	-0.3363713	-0.3587606	0.2689073	-0.9990334	-0.01661742	0.02960389	-0.02792324	-0.7285875	-0.2200261	0.1793136	0.6233742	0.506585	0.530347	0.5153679	0.5399501	0.5371794	0.679393	0.7464829	0.4687358	0.1924955	0.8640183	0.4321862	0.6470273	0.9912568	0.4904324	0.4879411	0.2246645	0.5020732	0.4013848	0.4863943	0.5030094	0.4960581	0.4955495	0.5004662	0.5036876	0.4996609	0.5002967	0.501653	0.4944899	0.5001695	0.5035604	0.5005934	0.5022464	0.5015259	0.4989828	0.5034332	0.5047896	0	0.3996484	0.413906	0.181	0	0.77	0
-0.01086617	-0.09983244	-0.06358517	0.992911	-0.03982706	0.1649748	0.5325993	-0.8291774	-0.3513281	-0.6048561	-0.5358049	-0.472896	0.8281723	-0.3363141	-0.3586969	0.2689979	-0.9990334	-0.01661742	0.02960389	-0.02792324	-0.7285875	-0.2200261	0.1793136	0.6233742	0.4985572	0.5319872	0.5131832	0.5399703	0.5371265	0.6794218	0.746521	0.4686703	0.1924896	0.8640085	0.4322072	0.6469981	0.9912568	0.4904324	0.4879411	0.2246645	0.5020732	0.4013848	0.486479	0.5030518	0.4958886	0.4955071	0.5006782	0.5038147	0.4997881	0.5003815	0.5018226	0.4943627	0.5004238	0.5038147	0.5005934	0.5022464	0.5015259	0.4989828	0.5034332	0.5047896	0	0.3741505	0.4064128	0.181	0	0.77	0
-0.01086617	-0.09983244	-0.06358517	0.992911	-0.03982706	0.1649748	0.5325993	-0.8291774	-0.3513281	-0.6048561	-0.5358049	-0.472896	0.8281723	-0.3363141	-0.3586969	0.2689979	-0.9989916	-0.01813837	0.03073975	-0.0272371	-0.7289449	-0.2199985	0.1787787	0.6231197	0.4985572	0.5319872	0.5131832	0.5399703	0.5371265	0.6794218	0.746521	0.4686703	0.1924896	0.8640085	0.4322072	0.6469981	0.9914958	0.4900614	0.4874591	0.2245003	0.5021536	0.4015056	0.486479	0.5030518	0.4958886	0.4955071	0.5006782	0.5038147	0.4997881	0.5003815	0.5018226	0.4943627	0.5004238	0.5038147	0.500212	0.5022888	0.5015259	0.4980503	0.5033485	0.5049591	0	0.3489974	0.3989836	0.181	0	0.77	0
-0.01086617	-0.09983244	-0.06358517	0.992911	-0.03982706	0.1649748	0.5325993	-0.8291774	-0.3513281	-0.6048561	-0.5358049	-0.472896	0.8281723	-0.3363141	-0.3586969	0.2689979	-0.9989916	-0.01813837	0.03073975	-0.0272371	-0.7289449	-0.2199985	0.1787787	0.6231197	0.4985572	0.5319872	0.5131832	0.5399703	0.5371265	0.6794218	0.746521	0.4686703	0.1924896	0.8640085	0.4322072	0.6469981	0.9914958	0.4900614	0.4874591	0.2245003	0.5021536	0.4015056	0.486479	0.5030518	0.4958886	0.4955071	0.5006782	0.5038147	0.4997881	0.5003815	0.5018226	0.4943627	0.5004238	0.5038147	0.500212	0.5022888	0.5015259	0.4980503	0.5033485	0.5049591	0	0.3242582	0.3916237	0.181	0	0.77	0
0.01041355	-0.09683412	-0.06146698	0.9933461	-0.03989619	0.1649796	0.5331822	-0.8287984	-0.3511955	-0.6047436	-0.5358782	-0.4730555	0.8282207	-0.3363596	-0.3584615	0.2691061	-0.9990643	-0.009523372	0.02989628	-0.02976533	-0.728835	-0.2197726	0.1784792	0.6234137	0.5052857	0.5306026	0.5131536	0.5400155	0.5370877	0.6796468	0.7464464	0.4686416	0.1925075	0.8640286	0.4322863	0.6469641	0.9906024	0.4903966	0.4902218	0.2245839	0.5022051	0.4016276	0.4863943	0.5029246	0.4961005	0.4955495	0.5004238	0.5036876	0.4995338	0.5004662	0.5017378	0.4943203	0.500212	0.5032637	0.500212	0.5030518	0.501653	0.4980079	0.5034332	0.50462	0	0.3000008	0.3843381	0.181	0	0.77	0
0.01041355	-0.09683412	-0.06146698	0.9933461	-0.03989619	0.1649796	0.5331822	-0.8287984	-0.3511955	-0.6047436	-0.5358782	-0.4730555	0.8282207	-0.3363596	-0.3584615	0.2691061	-0.9990643	-0.009523372	0.02989628	-0.02976533	-0.728835	-0.2197726	0.1784792	0.6234137	0.5052857	0.5306026	0.5131536	0.5400155	0.5370877	0.6796468	0.7464464	0.4686416	0.1925075	0.8640286	0.4322863	0.6469641	0.9906024	0.4903966	0.4902218	0.2245839	0.5022051	0.4016276	0.4863943	0.5029246	0.4961005	0.4955495	0.5004238	0.5036876	0.4995338	0.5004662	0.5017378	0.4943203	0.500212	0.5032637	0.500212	0.5030518	0.501653	0.4980079	0.5034332	0.50462	0	0.2762915	0.3771318	0.181	0	0.77	0
-0.009009507	-0.102083	-0.06700459	0.9924758	-0.03981862	0.1649757	0.5336731	-0.8284869	-0.3511437	-0.6049057	-0.5357127	-0.4730741	0.8282207	-0.3363596	-0.3584615	0.2691061	-0.9990643	-0.009523372	0.02989628	-0.02976533	-0.728835	-0.2197726	0.1784792	0.6234137	0.4993167	0.5326707	0.5143592	0.5400156	0.537077	0.6798332	0.746498	0.4685851	0.1924973	0.8640286	0.4322863	0.6469641	0.9906024	0.4903966	0.4902218	0.2245839	0.5022051	0.4016276	0.4865214	0.5030518	0.4960158	0.4954224	0.5005934	0.5038147	0.4995762	0.5003815	0.5016106	0.4943203	0.500212	0.5032637	0.500212	0.5030518	0.501653	0.4980079	0.5034332	0.50462	0	0.2531954	0.3700097	0.181	0	0.77	0
-0.009009507	-0.102083	-0.06700459	0.9924758	-0.03981862	0.1649757	0.5336731	-0.8284869	-0.3511437	-0.6049057	-0.5357127	-0.4730741	0.8281026	-0.3363468	-0.358439	0.2695149	-0.9991827	-0.007334718	0.02923315	-0.02693542	-0.7283654	-0.2195407	0.1783533	0.6240799	0.4993167	0.5326707	0.5143592	0.5400156	0.537077	0.6798332	0.746498	0.4685851	0.1924973	0.8639072	0.4323545	0.6469749	0.9914827	0.4906341	0.4908864	0.2248372	0.5022615	0.401715	0.4865214	0.5030518	0.4960158	0.4954224	0.5005934	0.5038147	0.4995762	0.5003815	0.5016106	0.4942356	0.5003815	0.502967	0.4999576	0.5030094	0.5017378	0.4990675	0.5036452	0.5050015	0	0.2307758	0.3629766	0.181	0	0.77	0
