quater_1_1	quater_1_2	quater_1_3	quater_1_4	quater_2_1	quater_2_2	quater_2_3	quater_2_4	quater_3_1	quater_3_2	quater_3_3	quater_3_4	quater_4_1	quater_4_2	quater_4_3	quater_4_4	quater_5_1	quater_5_2	quater_5_3	quater_5_4	quater_6_1	quater_6_2	quater_6_3	quater_6_4	angle_1_x	angle_1_y	angle_1_z	angle_2_x	angle_2_y	angle_2_z	angle_3_x	angle_3_y	angle_3_z	angle_4_x	angle_4_y	angle_4_z	angle_5_x	angle_5_y	angle_5_z	angle_6_x	angle_6_y	angle_6_z	acc_1_x	acc_1_y	acc_1_z	acc_2_x	acc_2_y	acc_2_z	acc_3_x	acc_3_y	acc_3_z	acc_4_x	acc_4_y	acc_4_z	acc_5_x	acc_5_y	acc_5_z	acc_6_x	acc_6_y	acc_6_z	tx	ty	nx	ny	orientation_x	orientation_y	speed	sound_1	sound_2	sound_3	sound_4	sound_5	sound_6	sound_7	sound_8
-0.617189	0.05638818	0.3785048	-0.6874825	-0.550698	0.1972562	0.1251825	-0.8013433	-0.01104358	0.2540115	-0.2335801	-0.9385076	0.2615247	-0.06843713	0.2618798	0.9264665	-0.1960181	0.5902696	0.3030813	0.7220114	0.2736852	-0.6735792	0.2712748	0.6307119	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.617189	0.05638818	0.3785048	-0.6874825	-0.550698	0.1972562	0.1251825	-0.8013433	-0.01104358	0.2540115	-0.2335801	-0.9385076	0.2615247	-0.06843713	0.2618798	0.9264665	-0.1960181	0.5902696	0.3030813	0.7220114	0.2736852	-0.6735792	0.2712748	0.6307119	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.623839	0.04390267	0.3750944	-0.6842526	-0.5582147	0.1954362	0.1433202	-0.7935115	0.01261463	0.262214	-0.2378079	-0.9351642	0.2347873	-0.06245629	0.2651038	0.9331099	-0.1994187	0.58517	0.3136563	0.7207135	0.2736852	-0.6735792	0.2712748	0.6307119	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.623839	0.04390267	0.3750944	-0.6842526	-0.5582147	0.1954362	0.1433202	-0.7935115	0.01261463	0.262214	-0.2378079	-0.9351642	0.2347873	-0.06245629	0.2651038	0.9331099	-0.1994187	0.58517	0.3136563	0.7207135	0.283137	-0.6687549	0.2659657	0.6339263	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.623839	0.04390267	0.3750944	-0.6842526	-0.5582147	0.1954362	0.1433202	-0.7935115	0.01261463	0.262214	-0.2378079	-0.9351642	0.2347873	-0.06245629	0.2651038	0.9331099	-0.1994187	0.58517	0.3136563	0.7207135	0.283137	-0.6687549	0.2659657	0.6339263	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.6269038	0.03863304	0.3767627	-0.6808443	-0.5512866	0.2327838	0.1495806	-0.7870961	0.01260084	0.2644377	-0.2329704	-0.9357557	0.2565744	-0.06162987	0.2557042	0.9300466	-0.2089947	0.5762625	0.3160335	0.7241309	0.2895935	-0.6634672	0.2683932	0.6355406	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.6269038	0.03863304	0.3767627	-0.6808443	-0.5512866	0.2327838	0.1495806	-0.7870961	0.01260084	0.2644377	-0.2329704	-0.9357557	0.2565744	-0.06162987	0.2557042	0.9300466	-0.2089947	0.5762625	0.3160335	0.7241309	0.2895935	-0.6634672	0.2683932	0.6355406	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.6201151	0.04480103	0.3838257	-0.6827356	-0.5474173	0.2588818	0.1451835	-0.7824552	0.01577096	0.2624329	-0.2315983	-0.9366122	0.2565744	-0.06162987	0.2557042	0.9300466	-0.2089947	0.5762625	0.3160335	0.7241309	0.2895935	-0.6634672	0.2683932	0.6355406	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.6201151	0.04480103	0.3838257	-0.6827356	-0.5474173	0.2588818	0.1451835	-0.7824552	0.01577096	0.2624329	-0.2315983	-0.9366122	0.2366958	-0.0617684	0.2589851	0.934391	-0.2141917	0.5712988	0.3200397	0.7247856	0.2975346	-0.6602051	0.2718365	0.6338038	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
-0.6201151	0.04480103	0.3838257	-0.6827356	-0.5474173	0.2588818	0.1451835	-0.7824552	0.01577096	0.2624329	-0.2315983	-0.9366122	0.2366958	-0.0617684	0.2589851	0.934391	-0.2141917	0.5712988	0.3200397	0.7247856	0.2975346	-0.6602051	0.2718365	0.6338038	0.9376397	1.351802e-07	1.625011e-06	3.298761e-10	3.968916e-10	2.206665e-06	1.066087e-08	4.893802e-10
