quater_1_1	quater_1_2	quater_1_3	quater_1_4	quater_2_1	quater_2_2	quater_2_3	quater_2_4	quater_3_1	quater_3_2	quater_3_3	quater_3_4	quater_4_1	quater_4_2	quater_4_3	quater_4_4	quater_5_1	quater_5_2	quater_5_3	quater_5_4	quater_6_1	quater_6_2	quater_6_3	quater_6_4	angle_1_x	angle_1_y	angle_1_z	angle_2_x	angle_2_y	angle_2_z	angle_3_x	angle_3_y	angle_3_z	angle_4_x	angle_4_y	angle_4_z	angle_5_x	angle_5_y	angle_5_z	angle_6_x	angle_6_y	angle_6_z	acc_1_x	acc_1_y	acc_1_z	acc_2_x	acc_2_y	acc_2_z	acc_3_x	acc_3_y	acc_3_z	acc_4_x	acc_4_y	acc_4_z	acc_5_x	acc_5_y	acc_5_z	acc_6_x	acc_6_y	acc_6_z	tx	ty	nx	ny	orientation_x	orientation_y	speed	sound_1	sound_2	sound_3	sound_4	sound_5	sound_6	sound_7	sound_8
-0.03138376	0.6171436	0.2522845	-0.7446485	0.4487008	-0.1056519	-0.3190315	0.8280846	-0.02231771	-0.445293	0.1157134	0.8875959	-0.2782828	0.06677041	-0.1840347	-0.9403359	-0.4062672	0.745814	0.1831569	0.4951384	0.1650807	-0.07845449	0.3061658	0.9342675	0.6571746	0.679422	0.7013351	0.6517983	0.4822457	0.6008473	0.46299	0.6437497	0.4336946	0.5855986	0.5366094	0.4415834	0.04517657	0.3262603	0.8066476	0.5433125	0.5398339	0.3976525	0.4892765	0.4660068	0.5867631	0.4949561	0.4983046	0.5055525	0.4997881	0.500212	0.5011444	0.4895308	0.4992794	0.5080109	0.5006782	0.5020345	0.4997457	0.5135634	0.4871572	0.5061883	0	0.9743776	0.2941678	0.181	0	0.77	0	0
-0.06243823	0.6170178	0.2883765	-0.7295406	0.4488351	-0.1023369	-0.3199841	0.8280606	-0.02150816	-0.4446625	0.1123308	0.8883662	-0.2765666	0.06220793	-0.1968879	-0.9385501	-0.4069913	0.7455329	0.1836958	0.4947673	0.1662929	-0.070206	0.3062277	0.9346884	0.6741433	0.6661088	0.7200317	0.6514901	0.4812147	0.6006581	0.4642007	0.6437236	0.4355191	0.5847605	0.5362295	0.4370737	0.04504924	0.3263044	0.8064458	0.544414	0.5374416	0.3974761	0.4741024	0.5626458	0.677002	0.4930064	0.4877082	0.501865	0.5002967	0.4991099	0.5011444	0.4891917	0.4987284	0.5063578	0.4898275	0.4962701	0.5047896	0.512758	0.4875387	0.5050015	0	0.988295	0.3058722	0.181	0	0.77	0	0
-0.08149943	0.607417	0.3009361	-0.7306435	0.449743	-0.1011934	-0.3174811	0.8286718	-0.02215015	-0.4454727	0.1083751	0.8884358	-0.2949365	0.06626479	-0.1983161	-0.9323584	-0.4102467	0.7442784	0.1844013	0.4937039	0.165627	-0.07254025	0.3075372	0.9341983	0.6745192	0.6583005	0.7192324	0.6517181	0.4811987	0.5997163	0.4646671	0.6441181	0.4370921	0.5906994	0.5386633	0.4376368	0.0454778	0.3266657	0.8049573	0.5439473	0.5381487	0.3970675	0.4955071	0.4256558	0.6806471	0.4965668	0.4895732	0.504069	0.5001271	0.4994066	0.5009325	0.4922011	0.4991099	0.5047896	0.4917348	0.504069	0.5077989	0.5030518	0.4909719	0.5063578	0	0.9991086	0.324416	0.181	0	0.77	0	0
-0.1099846	0.5879946	0.3126398	-0.7378496	0.4500416	-0.1005186	-0.3170382	0.8287613	-0.0225286	-0.4448923	0.1068457	0.8889023	-0.2808767	0.0640243	-0.1887319	-0.9388234	-0.411801	0.7441294	0.1835448	0.4929531	0.1646872	-0.0657905	0.3107129	0.9338133	0.6716279	0.6473007	0.71288	0.6517581	0.4810558	0.5994795	0.464923	0.6439559	0.4377997	0.5864041	0.536321	0.4399734	0.04601051	0.3271441	0.8041885	0.5441275	0.5361539	0.3957929	0.5144535	0.3410543	0.6564026	0.5004238	0.4998728	0.5041538	0.5	0.4996185	0.500212	0.4936422	0.4992794	0.5045353	0.4990251	0.5006782	0.5054253	0.5087738	0.4861399	0.505383	0	0.9976323	0.3440425	0.181	0	0.77	0	0
-0.1349085	0.5675891	0.3259266	-0.7439181	0.4509289	-0.09807505	-0.3163219	0.8288455	-0.02345131	-0.4448571	0.1059582	0.8890023	-0.2944919	0.06994817	-0.182497	-0.9354553	-0.412487	0.7428657	0.1843982	0.4939659	0.1650914	-0.06046416	0.3114203	0.9338663	0.6688193	0.6365557	0.7078289	0.651827	0.4804225	0.5988953	0.4647088	0.6439227	0.4380167	0.5909829	0.538304	0.4429504	0.04650048	0.3267282	0.8033518	0.5447059	0.5346109	0.3954277	0.5143263	0.3797099	0.6462724	0.4987708	0.4926249	0.4986437	0.5000848	0.5013139	0.4999576	0.4963125	0.5023736	0.5023736	0.4971602	0.516488	0.5057644	0.5091977	0.4884712	0.5056797	0	0.989826	0.3576686	0.181	0	0.77	0	0
-0.1593596	0.5525588	0.3318725	-0.7477593	0.4513098	-0.0993357	-0.3143735	0.8292292	-0.02438449	-0.4451822	0.1052581	0.8888976	-0.2731092	0.06566878	-0.1879632	-0.9411529	-0.4139038	0.741492	0.1856925	0.4943598	0.1643687	-0.06059837	0.3118323	0.9338476	0.6688094	0.628064	0.7037665	0.6521107	0.4810131	0.5984774	0.4643946	0.6440054	0.438094	0.5837784	0.5363278	0.4400543	0.04677603	0.3264459	0.8024117	0.5444526	0.5346001	0.3952697	0.5250499	0.3293559	0.6406352	0.5016106	0.4955071	0.5004238	0.500212	0.5012292	0.4999152	0.4952104	0.5007629	0.5030941	0.4899122	0.5097487	0.5108083	0.5128428	0.4896579	0.50835	0	0.968097	0.3788274	0.181	0	0.77	0	0
-0.1849429	0.5222841	0.3365948	-0.7613931	0.4544554	-0.0982197	-0.313331	0.828038	-0.02505023	-0.445471	0.1045245	0.8888209	-0.2881904	0.0690302	-0.1831822	-0.9373502	-0.4149748	0.7401786	0.1862472	0.4952207	0.1720887	-0.05698774	0.3148756	0.9316605	0.6628677	0.61703	0.6932712	0.6530979	0.4805137	0.5979426	0.4642138	0.6440935	0.438249	0.5888697	0.5377535	0.4424105	0.04746437	0.3261581	0.8013388	0.5470869	0.5344158	0.3943768	0.5197093	0.3068492	0.6320309	0.4998728	0.4919891	0.5008053	0.4999152	0.501102	0.4996609	0.4937693	0.4996609	0.5039418	0.4924978	0.5145806	0.5036452	0.5147926	0.4948713	0.5081804	0	0.9471627	0.3933565	0.181	0	0.77	0	0
-0.204936	0.498441	0.3379113	-0.7716047	0.4550386	-0.09828665	-0.3126097	0.8279824	-0.02576177	-0.444793	0.1038019	0.8892248	-0.2892469	0.06889726	-0.1836605	-0.9369408	-0.4145073	0.738442	0.1883898	0.4973895	0.176235	-0.06461394	0.3182127	0.9292507	0.6591974	0.6086158	0.685376	0.6533157	0.4805763	0.5977229	0.4641533	0.6438469	0.4385256	0.5892122	0.5378121	0.4422891	0.04767672	0.3250848	0.8008215	0.5475703	0.5373036	0.3935962	0.521659	0.3295254	0.6491123	0.4966092	0.4992794	0.5028398	0.5002543	0.5009749	0.4997457	0.4922434	0.4986437	0.5044505	0.4932607	0.5206841	0.5032213	0.5099182	0.4978383	0.5104268	0	0.9066617	0.4156856	0.181	0	0.77	0	0
-0.2281273	0.4674415	0.3424388	-0.782427	0.4542529	-0.098815	-0.3140445	0.8278079	-0.02669177	-0.4448591	0.10319	0.8892355	-0.3038188	0.07392249	-0.1691637	-0.9346728	-0.4147998	0.7380239	0.1885529	0.4977043	0.1771767	-0.05412604	0.3197988	0.9291973	0.655203	0.5975454	0.6772068	0.6530775	0.4805809	0.5982485	0.4638591	0.6438383	0.4385991	0.5944877	0.5387339	0.4478804	0.04791141	0.3249817	0.8004816	0.5487648	0.5343099	0.3927803	0.5250075	0.3157501	0.6366933	0.4980927	0.4989828	0.5044081	0.4998728	0.5003391	0.5000848	0.4910143	0.4983894	0.504832	0.4959734	0.5069088	0.5	0.510554	0.4912262	0.5097063	0	0.874026	0.4308691	0.181	0	0.77	0	0
-0.2464382	0.4547268	0.3483232	-0.7817689	0.455786	-0.09937952	-0.3146215	0.8266778	-0.02682073	-0.4454539	0.1023485	0.8890311	-0.2929023	0.08011603	-0.1533307	-0.9403613	-0.4144917	0.7374837	0.1896303	0.498352	0.179258	-0.05644999	0.3151606	0.9302439	0.6569012	0.590656	0.6760425	0.6536554	0.480456	0.5984764	0.4638994	0.6440686	0.4388755	0.5912068	0.5386553	0.4529639	0.0477425	0.3245617	0.8005015	0.5493731	0.534979	0.3944853	0.5117408	0.4200185	0.6419915	0.4980079	0.498686	0.5017802	0.5000424	0.5001695	0.5001271	0.4907176	0.4988132	0.5050862	0.4968635	0.5132243	0.501102	0.5065697	0.4951681	0.508138	0	0.817513	0.4539865	0.181	0	0.77	0	0
-0.2464382	0.4547268	0.3483232	-0.7817689	0.455786	-0.09937952	-0.3146215	0.8266778	-0.02682073	-0.4454539	0.1023485	0.8890311	-0.2929023	0.08011603	-0.1533307	-0.9403613	-0.4144917	0.7374837	0.1896303	0.498352	0.179258	-0.05644999	0.3151606	0.9302439	0.6569012	0.590656	0.6760425	0.6536554	0.480456	0.5984764	0.4638994	0.6440686	0.4388755	0.5912068	0.5386553	0.4529639	0.0477425	0.3245617	0.8005015	0.5493731	0.534979	0.3944853	0.5117408	0.4200185	0.6419915	0.4980079	0.498686	0.5017802	0.5000424	0.5001695	0.5001271	0.4907176	0.4988132	0.5050862	0.4968635	0.5132243	0.501102	0.5065697	0.4951681	0.508138	0	0.7754	0.4695646	0.181	0	0.77	0	0
-0.2848897	0.4015199	0.3512927	-0.796375	0.456197	-0.1007958	-0.3149569	0.8261517	-0.02689781	-0.4450898	0.1040946	0.8890083	-0.2892392	0.08280243	-0.1352065	-0.9440358	-0.4144598	0.7377377	0.1895141	0.4980467	0.1732508	-0.0603062	0.314787	0.9312661	0.65278	0.5723976	0.6633791	0.6539347	0.4807239	0.5987759	0.4635314	0.6438684	0.4381053	0.5905502	0.537681	0.4587565	0.04759954	0.3246694	0.80067	0.5471542	0.5355307	0.394539	0.5173357	0.2538673	0.5760396	0.4986013	0.5	0.5051286	0.5003391	0.4997033	0.5000848	0.4871572	0.4979655	0.5051286	0.4972025	0.494617	0.5052134	0.5085195	0.4923706	0.5069512	0	0.7302697	0.485226	0.181	0	0.77	0	0
-0.303331	0.3792818	0.3571504	-0.7978591	0.4549976	-0.1014272	-0.315809	0.8264105	-0.02679415	-0.4454004	0.106343	0.8885897	-0.2724428	0.07447273	-0.1597172	-0.945896	-0.4141522	0.7381377	0.188649	0.4980384	0.1791625	-0.05088789	0.3133737	0.9311864	0.6528276	0.5635132	0.6603429	0.6535729	0.4808964	0.5991477	0.4630333	0.6438891	0.4370465	0.5842361	0.5365953	0.4496846	0.04780278	0.3248266	0.8007504	0.5499066	0.5331951	0.3949067	0.4952528	0.3793284	0.5758277	0.4965668	0.500212	0.5007206	0.5005934	0.4996185	0.5006782	0.4942356	0.4996185	0.5039842	0.5004238	0.5000424	0.5040267	0.5091977	0.4922011	0.5060188	0	0.658006	0.5087808	0.181	0	0.77	0	0
-0.3064851	0.3731634	0.3568647	-0.7996647	0.4549959	-0.1019092	-0.3161442	0.826224	-0.02659332	-0.4444945	0.107124	0.8889555	-0.2758252	0.07096633	-0.1715498	-0.9431092	-0.4138042	0.7386071	0.1881543	0.4978188	0.1790653	-0.04854217	0.3134214	0.9313143	0.6522259	0.561705	0.6588629	0.6536165	0.4809693	0.5993192	0.4630888	0.6435592	0.4368608	0.5850652	0.53669	0.4457851	0.0477272	0.3249661	0.8010266	0.5500854	0.5324796	0.3948097	0.4848684	0.4345144	0.576082	0.4961005	0.5021193	0.5013564	0.5008477	0.4993218	0.5005086	0.4941508	0.4996609	0.5037723	0.5016106	0.4948713	0.5032637	0.507036	0.4928792	0.5082228	0	0.6075545	0.5244628	0.181	0	0.77	0	0
-0.3101874	0.3635452	0.3567526	-0.8027118	0.4549778	-0.1012346	-0.3146415	0.8268903	-0.02622771	-0.4446797	0.1075194	0.888826	-0.2858235	0.06912505	-0.1723867	-0.9401114	-0.4137681	0.7390372	0.1870854	0.4976134	0.1809385	-0.04678522	0.3126143	0.9313134	0.6509708	0.5590082	0.6566454	0.653562	0.4810332	0.5987663	0.4631381	0.643629	0.4367298	0.5884423	0.5366935	0.4457543	0.04800695	0.325237	0.8009996	0.550857	0.5320912	0.3950753	0.487581	0.3977237	0.5584496	0.4957191	0.5021193	0.5015683	0.5006358	0.4989828	0.5007206	0.494829	0.5000424	0.5033908	0.502755	0.4945323	0.5007206	0.5045776	0.4965244	0.5105116	0	0.5298442	0.5478467	0.181	0	0.77	0	0
