quaternions_10	quaternions_11	quaternions_12	quaternions_13	angle_10	angle_11	angle_12	rotacc_1	speed	id	pos_x	pos_y	normalized_x	normalized_y	orientation_x	orientation_y	speed1	tracking	Pharusbin	Gyroid	comp_index	SOUND1	SOUND2	SOUND3	SOUND4	SOUND5	SOUND6	SOUND7	SOUND8
0.81163454	0.4176963	0.012198869	0.40817615	0.12574765	0.44795704	0.6224094	0.014313509	0.014313509	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91796875	0	0	0	0	0	0	0
0.81154525	0.4178865	0.012256628	0.40816426	0.12574103	0.44794908	0.6224779	0.014313021	0.014313021	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.91796875	0	0	0	0	0	0	0
0.81144106	0.41808447	0.012328661	0.40817383	0.12574284	0.44794106	0.6225491	0.014316449	0.014316449	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8113417	0.4182756	0.012411658	0.40818042	0.12574509	0.44793737	0.6226191	0.014317608	0.014317608	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8111205	0.41871032	0.01259043	0.4081878	0.12574701	0.4479282	0.622776	0.014315361	0.014315361	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8108255	0.4192807	0.012849662	0.4082092	0.1257563	0.44792175	0.6229807	0.014307061	0.014307061	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.81048864	0.41994956	0.0131612355	0.40822154	0.12576391	0.4479187	0.6232191	0.014305508	0.014305508	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8101114	0.4207065	0.013494478	0.40823215	0.12576981	0.44791168	0.6234844	0.014310534	0.014310534	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.80969	0.42156076	0.013851963	0.40823975	0.12577355	0.4479007	0.6237796	0.014315334	0.014315334	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.921875	0	0	0	0	0	0	0
0.8092489	0.42247185	0.014212377	0.40823507	0.12577154	0.44788647	0.62409186	0.014320393	0.014320393	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8087755	0.4234339	0.01458284	0.4082414	0.12577245	0.4478677	0.62441957	0.014323037	0.014323037	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8084662	0.42407876	0.014877204	0.40821677	0.12576647	0.44786698	0.6246537	0.01432181	0.01432181	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8083989	0.42424142	0.015035691	0.40816066	0.12575391	0.44788784	0.62474	0.014325291	0.014325291	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80859816	0.4239207	0.01501664	0.40803775	0.12572077	0.44792885	0.6246683	0.01432819	0.01432819	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8088497	0.4234958	0.014953786	0.40791583	0.12568916	0.4479742	0.62455356	0.014327067	0.014327067	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.80919963	0.4228635	0.0147927385	0.40780914	0.1256632	0.44802254	0.62435395	0.014334083	0.014334083	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8096271	0.4220742	0.014494952	0.40772817	0.12564133	0.44805908	0.62407416	0.014345557	0.014345557	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.81009454	0.42121014	0.014127794	0.40767872	0.1256262	0.44808316	0.6237606	0.014357141	0.014357141	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.81059873	0.42022106	0.013706179	0.40764722	0.12561348	0.4480959	0.6234137	0.014369629	0.014369629	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8110756	0.41924146	0.013295514	0.4076369	0.12560792	0.4481053	0.623078	0.01438208	0.01438208	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.81155735	0.4182046	0.012896849	0.4076509	0.12561339	0.4481195	0.6227301	0.014387177	0.014387177	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8124275	0.41635448	0.012205064	0.40765184	0.12561737	0.44815347	0.62211174	0.014390185	0.014390185	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8128373	0.41550162	0.01190634	0.40764123	0.12561773	0.44817662	0.62182593	0.014390993	0.014390993	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8132187	0.41470242	0.011598235	0.40764168	0.12561941	0.44819158	0.6215514	0.014400957	0.014400957	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.81355166	0.41398087	0.011263745	0.4076684	0.12562585	0.44819003	0.621292	0.014410998	0.014410998	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.813847	0.41332814	0.0109357275	0.40771008	0.12563595	0.44818217	0.6210494	0.014415336	0.014415336	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8141438	0.41264966	0.010601817	0.4077684	0.1256524	0.44817367	0.6207967	0.014412805	0.014412805	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.81444067	0.41199327	0.010269767	0.40781316	0.12566407	0.4481659	0.6205494	0.014408241	0.014408241	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8147579	0.41135693	0.009945751	0.4078137	0.12566093	0.4481646	0.62030953	0.0144083155	0.0144083155	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.8150636	0.4107445	0.009634285	0.40781695	0.12565912	0.4481638	0.62007624	0.014411853	0.014411853	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.92578125	0	0	0	0	0	0	0
0.81536525	0.4101503	0.0093400795	0.40781462	0.12565635	0.44816604	0.61984915	0.014412342	0.014412342	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.8156407	0.40958983	0.009044914	0.40783107	0.12565891	0.4481624	0.61962956	0.0144146	0.0144146	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.81589866	0.4090627	0.008744456	0.40785253	0.12566178	0.4481538	0.6194181	0.014417129	0.014417129	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.81607336	0.4087254	0.008479154	0.407876	0.12566204	0.4481345	0.61926305	0.014416271	0.014416271	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.8160367	0.4088061	0.008372927	0.40794227	0.12567525	0.44810253	0.61924195	0.014411384	0.014411384	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.81592417	0.409057	0.008369819	0.4079982	0.12568672	0.44807523	0.6192866	0.014407112	0.014407112	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.81574726	0.4094555	0.008459286	0.40803406	0.12569302	0.44805312	0.61939275	0.014401855	0.014401855	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.81553084	0.4099289	0.008607608	0.4080595	0.12569718	0.44803464	0.61953664	0.014404539	0.014404539	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.93359375	0	0	0	0	0	0	0
0.8152642	0.4104777	0.008774683	0.40809065	0.12570073	0.44800714	0.6197155	0.014398961	0.014398961	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.81496644	0.4110532	0.008961234	0.4081348	0.12570792	0.44797498	0.61991435	0.014396398	0.014396398	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.8146473	0.41164902	0.00918668	0.4081918	0.1257215	0.4479458	0.620129	0.014386521	0.014386521	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.81443334	0.41205615	0.009362457	0.40823653	0.12573616	0.447935	0.62026775	0.014377912	0.014377912	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.81435037	0.4122486	0.009480071	0.40823093	0.12573823	0.44794476	0.6203338	0.014378497	0.014378497	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.81434983	0.41231766	0.009545544	0.40818056	0.1257255	0.44796267	0.62035847	0.014378351	0.014378351	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.814401	0.4122937	0.009579909	0.4081162	0.1257088	0.44798604	0.62035155	0.014375636	0.014375636	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.8144843	0.4121805	0.009572331	0.40807384	0.12569918	0.44800666	0.62031066	0.014369527	0.014369527	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.8145889	0.41200593	0.0095382165	0.40805197	0.12569669	0.44802582	0.6202448	0.01438071	0.01438071	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9375	0	0	0	0	0	0	0
0.8147145	0.4117934	0.009448145	0.4080317	0.12569107	0.44803512	0.6201594	0.014393497	0.014393497	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8148114	0.41163406	0.009362146	0.408012	0.1256835	0.44803777	0.62009376	0.014405772	0.014405772	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8148261	0.41159382	0.00934727	0.4080325	0.12569109	0.44803753	0.62007415	0.014404796	0.014404796	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.81480175	0.41161218	0.009378803	0.40806964	0.12570618	0.44803938	0.6200786	0.014405071	0.014405071	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.81475013	0.41169816	0.009431917	0.40809157	0.12571517	0.44803986	0.62010944	0.014407287	0.014407287	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8146845	0.4118381	0.009504526	0.40808648	0.12571448	0.448042	0.620162	0.014408387	0.014408387	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8145962	0.41201562	0.009583993	0.408091	0.1257161	0.4480397	0.6202263	0.014406107	0.014406107	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.81448317	0.41223058	0.00967321	0.40810776	0.12572119	0.44803348	0.62030303	0.01440488	0.01440488	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8143386	0.41246957	0.009755531	0.40816316	0.12573761	0.44801706	0.62038475	0.01440547	0.01440547	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8140276	0.41302848	0.009954725	0.40823647	0.12575819	0.4479894	0.6205774	0.014404881	0.014404881	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.813646	0.41374367	0.010218828	0.40830302	0.12577696	0.4479621	0.6208218	0.014393313	0.014393313	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8132478	0.4145061	0.010499116	0.40836155	0.12579317	0.44793573	0.6210798	0.014378766	0.014378766	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94140625	0	0	0	0	0	0	0
0.8127577	0.41549584	0.0108949	0.408394	0.12580355	0.4479174	0.62141466	0.014366282	0.014366282	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.8122176	0.4165962	0.011348628	0.40842426	0.1258148	0.44790208	0.6217853	0.014356062	0.014356062	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.811609	0.4178732	0.011823814	0.40843317	0.12581514	0.4478774	0.62220806	0.014357344	0.014357344	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.81101704	0.4191056	0.012283441	0.40844372	0.12581605	0.4478529	0.6226185	0.014351984	0.014351984	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9453125	0	0	0	0	0	0	0
0.81049097	0.4201686	0.012712461	0.4084633	0.1258223	0.447835	0.62298256	0.014345806	0.014345806	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8096151	0.42186832	0.013451749	0.40850654	0.12583831	0.44780833	0.6235927	0.014330638	0.014330638	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8092717	0.42251882	0.013777271	0.4085141	0.1258438	0.4478045	0.6238433	0.014321973	0.014321973	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8089838	0.4230553	0.014083842	0.40851343	0.12584846	0.44780803	0.6240621	0.014318904	0.014318904	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.80875474	0.42349726	0.014372696	0.40848774	0.12584633	0.44782022	0.62425447	0.01431651	0.01431651	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.8085625	0.42387643	0.0146147525	0.40845072	0.12583856	0.4478303	0.6244247	0.014317705	0.014317705	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.80839443	0.42419723	0.01482239	0.40841952	0.1258319	0.44783816	0.6245737	0.014318008	0.014318008	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.94921875	0	0	0	0	0	0	0
0.80826133	0.42442727	0.0149718085	0.40840238	0.1258282	0.4478407	0.624689	0.014321186	0.014321186	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.80815613	0.42457482	0.015104119	0.40840548	0.12583287	0.44784543	0.6247756	0.014322406	0.014322406	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.80809265	0.42465675	0.015231883	0.4083952	0.12583521	0.44785875	0.62484074	0.014320118	0.014320118	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.8080692	0.42469418	0.015351557	0.40835822	0.1258298	0.44787988	0.6248906	0.014318793	0.014318793	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.8080659	0.42469493	0.015458146	0.40832084	0.1258249	0.4479033	0.62492543	0.014315171	0.014315171	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.8080848	0.42468327	0.0155374305	0.40825987	0.12581064	0.44792646	0.6249524	0.01431597	0.01431597	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.8081111	0.42465812	0.015588848	0.40820086	0.12579542	0.44794542	0.62496996	0.014323089	0.014323089	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.8081397	0.424623	0.01561738	0.4081496	0.12578136	0.44795987	0.6249796	0.014328232	0.014328232	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.953125	0	0	0	0	0	0	0
0.8082441	0.4243994	0.01554744	0.40813553	0.1257782	0.44796857	0.6249157	0.0143363625	0.0143363625	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.95703125	0	0	0	0	0	0	0
0.80838436	0.424102	0.015422949	0.40813258	0.12577695	0.4479726	0.62481827	0.014341543	0.014341543	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.95703125	0	0	0	0	0	0	0
0.8085605	0.4237525	0.015279502	0.4081211	0.12577365	0.4479811	0.6246978	0.014343927	0.014343927	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.95703125	0	0	0	0	0	0	0
0.8087539	0.42338112	0.015122861	0.40810752	0.12576978	0.44799092	0.6245642	0.014343169	0.014343169	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.95703125	0	0	0	0	0	0	0
0.80896914	0.4229942	0.014954852	0.40807098	0.12575811	0.44800407	0.6244222	0.0143420985	0.0143420985	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.95703125	0	0	0	0	0	0	0
0.8092086	0.42256603	0.014783029	0.40801933	0.12574178	0.44802064	0.62427413	0.014338792	0.014338792	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.95703125	0	0	0	0	0	0	0
0.80945146	0.42210698	0.0146151995	0.40798718	0.12573282	0.44803715	0.6241176	0.014341955	0.014341955	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.8096069	0.42179915	0.0144735295	0.407979	0.12572819	0.44803834	0.6240103	0.014343329	0.014343329	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.809635	0.42171875	0.014403824	0.4079999	0.1257312	0.44802657	0.62397945	0.014349412	0.014349412	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.8095525	0.4218348	0.014399932	0.40804422	0.12574044	0.44800395	0.6240164	0.014353349	0.014353349	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.80933505	0.4221989	0.01450941	0.4080993	0.12575379	0.44797623	0.6241472	0.014354605	0.014354605	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.8090687	0.4226484	0.014674844	0.40814584	0.12576568	0.44795117	0.6243187	0.01435738	0.01435738	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.80878645	0.42314988	0.014866529	0.4081788	0.12577406	0.44793022	0.6245059	0.014362762	0.014362762	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.80842304	0.42382893	0.015136143	0.4082006	0.12577976	0.44791076	0.6247537	0.014370513	0.014370513	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9609375	0	0	0	0	0	0	0
0.80808514	0.4244721	0.015390907	0.40821704	0.12578416	0.44789416	0.6249848	0.014376866	0.014376866	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.80782807	0.42496645	0.015610689	0.408225	0.12578823	0.44788796	0.6251651	0.014380546	0.014380546	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.80763274	0.4253258	0.015775846	0.408243	0.12579554	0.4478823	0.6252978	0.014384197	0.014384197	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.807474	0.42561686	0.015915167	0.40825585	0.12580124	0.44787875	0.62540746	0.014386751	0.014386751	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.8073884	0.42576617	0.016010236	0.40826333	0.12580629	0.44788128	0.62546974	0.014386416	0.014386416	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.80736065	0.42583722	0.016088841	0.40823728	0.12580158	0.4478938	0.62550765	0.014383426	0.014383426	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.8073695	0.42585558	0.016145717	0.40819326	0.12579083	0.44791004	0.6255274	0.014384069	0.014384069	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.80739975	0.42581922	0.016184889	0.40816012	0.12578441	0.4479272	0.6255268	0.014392483	0.014392483	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.8075879	0.42547888	0.01610632	0.4081222	0.12577786	0.4479543	0.6254151	0.014400997	0.014400997	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.8078738	0.42493486	0.015911756	0.4081107	0.12577848	0.44797736	0.62521696	0.014408426	0.014408426	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.80824065	0.4242306	0.015640302	0.4081018	0.12577897	0.44800025	0.6249597	0.014410864	0.014410864	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.80867255	0.42337513	0.015302143	0.40809137	0.1257767	0.44801864	0.62465614	0.01441004	0.01441004	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96484375	0	0	0	0	0	0	0
0.80920756	0.4222886	0.014877556	0.40807432	0.125772	0.44803947	0.62428296	0.014410344	0.014410344	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96875	0	0	0	0	0	0	0
0.8097575	0.42118642	0.014444012	0.4080322	0.12575817	0.4480613	0.62391174	0.014409964	0.014409964	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96875	0	0	0	0	0	0	0
0.81037754	0.41992503	0.013949051	0.40798616	0.1257429	0.44808424	0.6234932	0.014404019	0.014404019	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.96875	0	0	0	0	0	0	0
0.8110156	0.41859397	0.013428132	0.4079578	0.1257337	0.44810516	0.62305325	0.01440515	0.01440515	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.97265625	0	0	0	0	0	0	0
0.81217676	0.41614142	0.012405902	0.40794447	0.12572631	0.44812837	0.6222245	0.014420266	0.014420266	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.97265625	0	0	0	0	0	0	0
0.8127437	0.41491145	0.01184825	0.40796682	0.12572968	0.44812804	0.6217981	0.014422965	0.014422965	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.97265625	0	0	0	0	0	0	0
0.8133089	0.4137148	0.01129763	0.4079748	0.12572843	0.44812968	0.62137806	0.014423657	0.014423657	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.97265625	0	0	0	0	0	0	0
0.81386405	0.41256166	0.010765162	0.40797472	0.12572512	0.4481338	0.62096786	0.014420816	0.014420816	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.97265625	0	0	0	0	0	0	0
0.81439793	0.411489	0.010265565	0.40796018	0.12571758	0.4481409	0.6205792	0.014412355	0.014412355	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9765625	0	0	0	0	0	0	0
0.8148968	0.41047537	0.009780848	0.40796325	0.12571584	0.44814444	0.62020344	0.014410451	0.014410451	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9765625	0	0	0	0	0	0	0
0.8153256	0.40961954	0.009326973	0.40797463	0.12571503	0.4481404	0.61986965	0.014410949	0.014410949	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9765625	0	0	0	0	0	0	0
0.815643	0.408993	0.008941051	0.4080084	0.12572043	0.44812772	0.61960137	0.014411211	0.014411211	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9765625	0	0	0	0	0	0	0
0.8158772	0.4085714	0.008620571	0.40803435	0.12572189	0.44811112	0.6193964	0.014412303	0.014412303	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9765625	0	0	0	0	0	0	0
0.81606704	0.4082506	0.0083486885	0.40805632	0.12572223	0.44809496	0.61922675	0.014413492	0.014413492	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9765625	0	0	0	0	0	0	0
0.8161858	0.40809307	0.008156716	0.40807194	0.12572098	0.44808	0.61911404	0.014411195	0.014411195	10	1.21986	1.29745	0.179128	0.640595	0.993748	0.111643	0	1	2	2	2	0.9765625	0	0	0	0	0	0	0
