quater_1_1	quater_1_2	quater_1_3	quater_1_4	quater_2_1	quater_2_2	quater_2_3	quater_2_4	quater_3_1	quater_3_2	quater_3_3	quater_3_4	quater_4_1	quater_4_2	quater_4_3	quater_4_4	quater_5_1	quater_5_2	quater_5_3	quater_5_4	quater_6_1	quater_6_2	quater_6_3	quater_6_4	angle_1_x	angle_1_y	angle_1_z	angle_2_x	angle_2_y	angle_2_z	angle_3_x	angle_3_y	angle_3_z	angle_4_x	angle_4_y	angle_4_z	angle_5_x	angle_5_y	angle_5_z	angle_6_x	angle_6_y	angle_6_z	acc_1_x	acc_1_y	acc_1_z	acc_2_x	acc_2_y	acc_2_z	acc_3_x	acc_3_y	acc_3_z	acc_4_x	acc_4_y	acc_4_z	acc_5_x	acc_5_y	acc_5_z	acc_6_x	acc_6_y	acc_6_z	tx	ty	nx	ny	orientation_x	orientation_y	speed	sound_1	sound_2	sound_3	sound_4	sound_5	sound_6	sound_7	sound_8
0.7392845	0.5703161	0.4476267	0.740764	0.4187384	0.08457056	0.4788817	0.5790084	0.4159886	0.5433431	0.5472128	0.3833396	0.0821804	0.28441	0.7801566	0.4918278	0.5466053	0.3731885	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7392845	0.5703161	0.4476267	0.740764	0.4187384	0.08457056	0.4788817	0.5790084	0.4159886	0.5433431	0.5472128	0.3833396	0.0821804	0.28441	0.7801566	0.4918278	0.5466053	0.3731885	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7391506	0.5683024	0.4493589	0.740764	0.4187384	0.08457056	0.4788817	0.5790084	0.4159886	0.5433431	0.5472128	0.3833396	0.0821804	0.28441	0.7801566	0.4918278	0.5466053	0.3731885	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7391506	0.5683024	0.4493589	0.7395741	0.4192076	0.08242908	0.4793615	0.5783921	0.4164684	0.5390849	0.543394	0.3781653	0.08414078	0.2846172	0.7780793	0.4915036	0.548084	0.3731811	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7391306	0.569626	0.451783	0.7395741	0.4192076	0.08242908	0.4793615	0.5783921	0.4164684	0.5390849	0.543394	0.3781653	0.08414078	0.2846172	0.7780793	0.4915036	0.548084	0.3731811	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7391306	0.569626	0.451783	0.7381281	0.4195909	0.07982585	0.4784536	0.5784492	0.4145041	0.5406462	0.5446503	0.3764941	0.08463325	0.2847114	0.7774866	0.490807	0.5501724	0.3740417	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7391306	0.569626	0.451783	0.7381281	0.4195909	0.07982585	0.4784536	0.5784492	0.4145041	0.5406462	0.5446503	0.3764941	0.08463325	0.2847114	0.7774866	0.490807	0.5501724	0.3740417	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7385067	0.5694458	0.4533392	0.7361943	0.419936	0.07749689	0.4791309	0.578437	0.4138625	0.5416531	0.5449595	0.3745994	0.0838334	0.2850187	0.778151	0.4901123	0.5511158	0.3743976	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7385067	0.5694458	0.4533392	0.7361943	0.419936	0.07749689	0.4791309	0.578437	0.4138625	0.5416531	0.5449595	0.3745994	0.0838334	0.2850187	0.778151	0.4901123	0.5511158	0.3743976	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.73723	0.5681303	0.4546178	0.7361943	0.419936	0.07749689	0.4791309	0.578437	0.4138625	0.5416531	0.5449595	0.3745994	0.0838334	0.2850187	0.778151	0.4901123	0.5511158	0.3743976	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.73723	0.5681303	0.4546178	0.735377	0.420126	0.07511415	0.4792874	0.5784329	0.4133597	0.5435965	0.5477442	0.3815579	0.08341094	0.2853018	0.7784033	0.4891184	0.5516662	0.3744055	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.73723	0.5681303	0.4546178	0.735377	0.420126	0.07511415	0.4792874	0.5784329	0.4133597	0.5435965	0.5477442	0.3815579	0.08341094	0.2853018	0.7784033	0.4891184	0.5516662	0.3744055	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
0.7374257	0.5683007	0.4558856	0.7347678	0.4198875	0.07245382	0.4797386	0.5778912	0.4130255	0.5394945	0.5446535	0.3848037	0.08341094	0.2853018	0.7784033	0.4891184	0.5516662	0.3744055	0	3.476315e-09	6.28328e-08	4.750501e-08	1.617959e-10	6.908706e-09	1.635192e-08	9.826483e-09
