"name","value"
"Qid","guest4"
"Question","Hast du schon mal ein Fake Profil erstellt?"
"Quotayes","0.0"
"Outlier","0"
"Outlierbounds1","40.0"
"Outlierbounds2","60.0"
,
"Trackid","Answer"
"track_6","0"
"track_14","0"
"track_18","0"
"track_19","0"
"track_20","0"
"track_24","0"
"track_26","0"
"track_30","0"
